"lat","lon","year","month","fleet","catch","hooks"
-5,-105,1986,3,"JPN",1,10222
0,-105,1986,3,"JPN",6,7169
-15,-100,1986,3,"JPN",1,8498
-10,-100,1986,3,"JPN",7,34052
-5,-100,1986,3,"JPN",59,210930
0,-100,1986,3,"JPN",105,146710
-15,-95,1986,3,"JPN",1,2606
-5,-95,1986,3,"JPN",33,54291
0,-95,1986,3,"JPN",37,59349
-15,-90,1986,3,"JPN",0,2719
-5,-90,1986,3,"JPN",4,34814
0,-90,1986,3,"JPN",27,130274
-5,-85,1986,3,"JPN",559,640532
0,-85,1986,3,"JPN",15,54845
-15,-150,1987,3,"JPN",0,2702
-10,-150,1987,3,"JPN",3,5638
0,-150,1987,3,"JPN",5,18601
5,-150,1987,3,"JPN",28,203469
10,-150,1987,3,"JPN",0,6798
15,-150,1987,3,"JPN",1,17675
25,-150,1987,3,"JPN",111,64843
30,-150,1987,3,"JPN",55,53261
-10,-145,1987,3,"JPN",2,16482
0,-145,1987,3,"JPN",6,9610
5,-145,1987,3,"JPN",6,52344
30,-145,1987,3,"JPN",6,4742
-10,-140,1987,3,"JPN",6,29138
-5,-140,1987,3,"JPN",1,22351
0,-140,1987,3,"JPN",19,74005
5,-140,1987,3,"JPN",4,92396
15,-140,1987,3,"JPN",6,53447
20,-140,1987,3,"JPN",0,9888
30,-140,1987,3,"JPN",55,83448
-10,-135,1987,3,"JPN",107,469272
-5,-135,1987,3,"JPN",29,95903
0,-135,1987,3,"JPN",26,88725
5,-135,1987,3,"JPN",16,69567
15,-135,1987,3,"JPN",1,10290
20,-135,1987,3,"JPN",1,5257
25,-135,1987,3,"JPN",9,19727
30,-135,1987,3,"JPN",5,3958
-15,-130,1987,3,"JPN",39,135140
-10,-130,1987,3,"JPN",125,631876
-5,-130,1987,3,"JPN",113,310787
0,-130,1987,3,"JPN",34,70055
5,-130,1987,3,"JPN",0,2678
20,-130,1987,3,"JPN",2,4110
25,-130,1987,3,"JPN",6,44627
-15,-125,1987,3,"JPN",5,33500
-10,-125,1987,3,"JPN",70,857258
-5,-125,1987,3,"JPN",117,262516
0,-125,1987,3,"JPN",21,47485
-15,-120,1987,3,"JPN",8,173690
-10,-120,1987,3,"JPN",146,1463361
-5,-120,1987,3,"JPN",250,762635
0,-120,1987,3,"JPN",16,30575
5,-120,1987,3,"JPN",2,5335
-15,-115,1987,3,"JPN",16,221917
-10,-115,1987,3,"JPN",316,1496269
-5,-115,1987,3,"JPN",189,561492
0,-115,1987,3,"JPN",8,9923
15,-115,1987,3,"JPN",40,17304
20,-115,1987,3,"JPN",500,145437
-15,-110,1987,3,"JPN",35,271118
-10,-110,1987,3,"JPN",193,779866
-5,-110,1987,3,"JPN",135,583087
0,-110,1987,3,"JPN",0,2421
20,-110,1987,3,"JPN",1724,311020
-15,-105,1987,3,"JPN",37,209251
-10,-105,1987,3,"JPN",100,444255
-5,-105,1987,3,"JPN",134,971176
0,-105,1987,3,"JPN",1,2678
-10,-100,1987,3,"JPN",0,2781
-5,-100,1987,3,"JPN",384,914300
0,-100,1987,3,"JPN",97,102918
-5,-95,1987,3,"JPN",259,124756
0,-95,1987,3,"JPN",60,71667
-5,-90,1987,3,"JPN",62,98983
0,-90,1987,3,"JPN",24,89363
-20,-85,1987,3,"JPN",11,5040
-5,-85,1987,3,"JPN",37,136084
0,-85,1987,3,"JPN",0,20300
-10,-150,1988,3,"JPN",2,18169
-5,-150,1988,3,"JPN",27,39936
5,-150,1988,3,"JPN",1,2718
10,-150,1988,3,"JPN",0,23462
30,-150,1988,3,"JPN",218,29887
-15,-145,1988,3,"JPN",0,2781
-10,-145,1988,3,"JPN",27,106162
-5,-145,1988,3,"JPN",99,138549
0,-145,1988,3,"JPN",6,7938
25,-145,1988,3,"JPN",4,15221
30,-145,1988,3,"JPN",123,93775
-15,-140,1988,3,"JPN",13,54015
-10,-140,1988,3,"JPN",225,979786
-5,-140,1988,3,"JPN",70,191530
0,-140,1988,3,"JPN",28,172035
5,-140,1988,3,"JPN",10,54004
25,-140,1988,3,"JPN",24,163775
30,-140,1988,3,"JPN",33,122926
-15,-135,1988,3,"JPN",62,410624
-10,-135,1988,3,"JPN",257,1193067
-5,-135,1988,3,"JPN",112,256960
0,-135,1988,3,"JPN",27,91885
5,-135,1988,3,"JPN",3,27056
15,-135,1988,3,"JPN",0,6178
20,-135,1988,3,"JPN",0,6178
25,-135,1988,3,"JPN",24,118698
30,-135,1988,3,"JPN",1,3528
-15,-130,1988,3,"JPN",100,592499
-10,-130,1988,3,"JPN",218,1228655
-5,-130,1988,3,"JPN",114,168448
0,-130,1988,3,"JPN",20,79418
5,-130,1988,3,"JPN",18,66726
25,-130,1988,3,"JPN",9,47600
-15,-125,1988,3,"JPN",52,400044
-10,-125,1988,3,"JPN",244,1857368
-5,-125,1988,3,"JPN",26,76663
0,-125,1988,3,"JPN",24,126270
5,-125,1988,3,"JPN",4,75418
25,-125,1988,3,"JPN",0,2800
-20,-120,1988,3,"JPN",0,5892
-15,-120,1988,3,"JPN",28,213753
-10,-120,1988,3,"JPN",98,908781
-5,-120,1988,3,"JPN",12,26982
0,-120,1988,3,"JPN",11,41735
5,-120,1988,3,"JPN",7,45022
10,-120,1988,3,"JPN",1,23795
-15,-115,1988,3,"JPN",15,125371
-10,-115,1988,3,"JPN",86,475342
-5,-115,1988,3,"JPN",1,2704
0,-115,1988,3,"JPN",2,2402
5,-115,1988,3,"JPN",0,12314
20,-115,1988,3,"JPN",87,39779
-15,-110,1988,3,"JPN",30,221406
-10,-110,1988,3,"JPN",110,1048013
-5,-110,1988,3,"JPN",1,16817
20,-110,1988,3,"JPN",191,64850
-15,-105,1988,3,"JPN",88,579079
-10,-105,1988,3,"JPN",128,1121221
-5,-105,1988,3,"JPN",4,81578
-15,-100,1988,3,"JPN",1,90539
-10,-100,1988,3,"JPN",0,21809
-5,-100,1988,3,"JPN",1,69508
0,-100,1988,3,"JPN",6,29406
-5,-95,1988,3,"JPN",49,50086
0,-95,1988,3,"JPN",11,19760
-5,-90,1988,3,"JPN",10,98790
0,-90,1988,3,"JPN",5,19989
-25,-85,1988,3,"JPN",1,2740
-5,-85,1988,3,"JPN",24,104692
0,-85,1988,3,"JPN",2,40388
-10,-150,1989,3,"JPN",48,151713
-5,-150,1989,3,"JPN",97,155513
0,-150,1989,3,"JPN",4,47126
5,-150,1989,3,"JPN",0,46922
10,-150,1989,3,"JPN",1,8100
15,-150,1989,3,"JPN",0,16056
20,-150,1989,3,"JPN",11,423132
25,-150,1989,3,"JPN",0,68526
30,-150,1989,3,"JPN",202,178719
-10,-145,1989,3,"JPN",34,133053
-5,-145,1989,3,"JPN",93,169357
0,-145,1989,3,"JPN",5,41261
5,-145,1989,3,"JPN",0,7518
15,-145,1989,3,"JPN",1,116215
20,-145,1989,3,"JPN",3,108193
25,-145,1989,3,"JPN",0,19035
-15,-140,1989,3,"JPN",3,15382
-10,-140,1989,3,"JPN",465,1574787
-5,-140,1989,3,"JPN",377,514636
0,-140,1989,3,"JPN",38,139642
5,-140,1989,3,"JPN",1,13246
15,-140,1989,3,"JPN",3,11618
20,-140,1989,3,"JPN",0,8923
25,-140,1989,3,"JPN",13,146724
30,-140,1989,3,"JPN",0,5839
-15,-135,1989,3,"JPN",68,437829
-10,-135,1989,3,"JPN",162,1857561
-5,-135,1989,3,"JPN",57,130770
0,-135,1989,3,"JPN",7,23392
5,-135,1989,3,"JPN",3,8096
20,-135,1989,3,"JPN",1,26146
25,-135,1989,3,"JPN",77,602670
-15,-130,1989,3,"JPN",16,162315
-10,-130,1989,3,"JPN",129,1184141
-5,-130,1989,3,"JPN",47,147958
0,-130,1989,3,"JPN",42,39367
20,-130,1989,3,"JPN",4,108006
25,-130,1989,3,"JPN",5,71330
-15,-125,1989,3,"JPN",21,157981
-10,-125,1989,3,"JPN",46,482589
-15,-120,1989,3,"JPN",29,416013
-10,-120,1989,3,"JPN",43,432290
-5,-120,1989,3,"JPN",19,42364
15,-120,1989,3,"JPN",65,18578
20,-120,1989,3,"JPN",0,3102
-15,-115,1989,3,"JPN",48,409136
-10,-115,1989,3,"JPN",45,670569
-5,-115,1989,3,"JPN",1,5335
10,-115,1989,3,"JPN",1,5356
15,-115,1989,3,"JPN",331,202050
20,-115,1989,3,"JPN",455,125130
-15,-110,1989,3,"JPN",105,913217
-10,-110,1989,3,"JPN",41,406470
-5,-110,1989,3,"JPN",0,5335
20,-110,1989,3,"JPN",88,10400
-15,-105,1989,3,"JPN",9,59162
-10,-105,1989,3,"JPN",1,14121
-5,-105,1989,3,"JPN",8,181344
0,-105,1989,3,"JPN",1,22547
-10,-100,1989,3,"JPN",0,2799
-5,-100,1989,3,"JPN",42,367029
0,-100,1989,3,"JPN",20,188258
-5,-95,1989,3,"JPN",99,273022
0,-95,1989,3,"JPN",11,90056
-5,-90,1989,3,"JPN",15,81441
0,-90,1989,3,"JPN",1,24366
-5,-85,1989,3,"JPN",2,24926
0,-85,1989,3,"JPN",6,21626
-10,-150,1990,3,"JPN",0,1909
-5,-150,1990,3,"JPN",34,69626
0,-150,1990,3,"JPN",229,955706
5,-150,1990,3,"JPN",18,81090
10,-150,1990,3,"JPN",12,89308
15,-150,1990,3,"JPN",3,27941
20,-150,1990,3,"JPN",25,241858
25,-150,1990,3,"JPN",1,13106
30,-150,1990,3,"JPN",68,25276
-5,-145,1990,3,"JPN",67,130937
0,-145,1990,3,"JPN",250,917457
5,-145,1990,3,"JPN",22,115525
20,-145,1990,3,"JPN",4,97394
25,-145,1990,3,"JPN",5,22296
30,-145,1990,3,"JPN",15,35303
-10,-140,1990,3,"JPN",32,155131
-5,-140,1990,3,"JPN",165,510025
0,-140,1990,3,"JPN",313,988821
5,-140,1990,3,"JPN",30,191599
25,-140,1990,3,"JPN",14,68859
-15,-135,1990,3,"JPN",1,14081
-10,-135,1990,3,"JPN",34,478052
-5,-135,1990,3,"JPN",222,523088
0,-135,1990,3,"JPN",164,579740
5,-135,1990,3,"JPN",35,282904
25,-135,1990,3,"JPN",3,42558
-15,-130,1990,3,"JPN",0,2927
-10,-130,1990,3,"JPN",45,425891
-5,-130,1990,3,"JPN",75,217917
0,-130,1990,3,"JPN",55,209095
5,-130,1990,3,"JPN",3,13516
25,-130,1990,3,"JPN",3,39639
-15,-125,1990,3,"JPN",7,60488
-10,-125,1990,3,"JPN",131,1264430
-5,-125,1990,3,"JPN",9,30158
0,-125,1990,3,"JPN",6,24827
-15,-120,1990,3,"JPN",24,211200
-10,-120,1990,3,"JPN",32,405855
-15,-115,1990,3,"JPN",60,343982
-10,-115,1990,3,"JPN",147,608014
-5,-115,1990,3,"JPN",2,2344
-15,-110,1990,3,"JPN",58,313964
-10,-110,1990,3,"JPN",174,832799
-5,-110,1990,3,"JPN",3,5516
-20,-105,1990,3,"JPN",0,3220
-15,-105,1990,3,"JPN",144,369819
-10,-105,1990,3,"JPN",31,139976
-5,-105,1990,3,"JPN",94,600735
0,-105,1990,3,"JPN",23,20720
-15,-100,1990,3,"JPN",47,59452
-10,-100,1990,3,"JPN",3,5602
-5,-100,1990,3,"JPN",5,32402
-5,-95,1990,3,"JPN",5,5617
0,-95,1990,3,"JPN",0,2896
-5,-90,1990,3,"JPN",2,23342
0,-90,1990,3,"JPN",4,20265
-15,-85,1990,3,"JPN",6,8613
-5,-85,1990,3,"JPN",38,72157
0,-85,1990,3,"JPN",0,3076
-10,-150,1991,3,"JPN",1,2991
-5,-150,1991,3,"JPN",14,42486
0,-150,1991,3,"JPN",19,68258
5,-150,1991,3,"JPN",3,29127
10,-150,1991,3,"JPN",0,2296
25,-150,1991,3,"JPN",1,6457
30,-150,1991,3,"JPN",117,102522
-5,-145,1991,3,"JPN",45,90872
0,-145,1991,3,"JPN",52,173514
5,-145,1991,3,"JPN",1,5106
25,-145,1991,3,"JPN",0,3228
30,-145,1991,3,"JPN",181,251328
-10,-140,1991,3,"JPN",5,46995
-5,-140,1991,3,"JPN",130,326048
0,-140,1991,3,"JPN",126,347333
5,-140,1991,3,"JPN",16,76402
30,-140,1991,3,"JPN",25,29684
-15,-135,1991,3,"JPN",4,20925
-10,-135,1991,3,"JPN",122,811619
-5,-135,1991,3,"JPN",235,458290
0,-135,1991,3,"JPN",325,790524
5,-135,1991,3,"JPN",48,395118
25,-135,1991,3,"JPN",0,3228
-15,-130,1991,3,"JPN",37,168288
-10,-130,1991,3,"JPN",226,1703224
-5,-130,1991,3,"JPN",46,148777
0,-130,1991,3,"JPN",40,224364
5,-130,1991,3,"JPN",12,110168
-15,-125,1991,3,"JPN",15,207653
-10,-125,1991,3,"JPN",312,2126203
-5,-125,1991,3,"JPN",108,239864
0,-125,1991,3,"JPN",29,54306
5,-125,1991,3,"JPN",1,5217
10,-125,1991,3,"JPN",0,2538
-15,-120,1991,3,"JPN",43,464739
-10,-120,1991,3,"JPN",127,1355406
-5,-120,1991,3,"JPN",37,103192
0,-120,1991,3,"JPN",8,10735
5,-120,1991,3,"JPN",0,7613
-15,-115,1991,3,"JPN",58,406803
-10,-115,1991,3,"JPN",162,1250315
-5,-115,1991,3,"JPN",7,12688
0,-115,1991,3,"JPN",12,37917
-15,-110,1991,3,"JPN",44,256865
-10,-110,1991,3,"JPN",163,964205
-5,-110,1991,3,"JPN",1,5327
0,-110,1991,3,"JPN",8,8222
-15,-105,1991,3,"JPN",30,88556
-10,-105,1991,3,"JPN",50,228218
-5,-105,1991,3,"JPN",12,84655
0,-105,1991,3,"JPN",3,17590
-15,-100,1991,3,"JPN",0,2764
-5,-100,1991,3,"JPN",14,75100
0,-100,1991,3,"JPN",28,126961
-5,-95,1991,3,"JPN",0,44308
0,-95,1991,3,"JPN",0,2870
-5,-90,1991,3,"JPN",10,121545
0,-90,1991,3,"JPN",68,549726
-5,-85,1991,3,"JPN",31,201025
0,-85,1991,3,"JPN",3,91248
-5,-150,1992,3,"JPN",4,5780
0,-150,1992,3,"JPN",1,7673
5,-150,1992,3,"JPN",74,469166
20,-150,1992,3,"JPN",5,235975
25,-150,1992,3,"JPN",7,85706
30,-150,1992,3,"JPN",105,127948
-10,-145,1992,3,"JPN",5,19219
-5,-145,1992,3,"JPN",17,38250
0,-145,1992,3,"JPN",12,122562
5,-145,1992,3,"JPN",14,133265
20,-145,1992,3,"JPN",0,6498
25,-145,1992,3,"JPN",8,7346
-15,-140,1992,3,"JPN",1,5004
-10,-140,1992,3,"JPN",2,20686
-5,-140,1992,3,"JPN",28,30866
0,-140,1992,3,"JPN",102,436119
5,-140,1992,3,"JPN",13,101128
20,-140,1992,3,"JPN",1,5877
25,-140,1992,3,"JPN",37,100823
30,-140,1992,3,"JPN",62,88154
-15,-135,1992,3,"JPN",0,24926
-10,-135,1992,3,"JPN",25,48828
-5,-135,1992,3,"JPN",109,201812
0,-135,1992,3,"JPN",153,650356
5,-135,1992,3,"JPN",21,296572
20,-135,1992,3,"JPN",0,2938
-15,-130,1992,3,"JPN",44,180378
-10,-130,1992,3,"JPN",82,243030
-5,-130,1992,3,"JPN",162,324641
0,-130,1992,3,"JPN",129,621728
5,-130,1992,3,"JPN",19,151529
15,-130,1992,3,"JPN",0,29000
-15,-125,1992,3,"JPN",67,364563
-10,-125,1992,3,"JPN",149,792366
-5,-125,1992,3,"JPN",229,459335
0,-125,1992,3,"JPN",53,197378
5,-125,1992,3,"JPN",8,39282
15,-125,1992,3,"JPN",0,3245
-15,-120,1992,3,"JPN",62,540604
-10,-120,1992,3,"JPN",79,753716
-5,-120,1992,3,"JPN",77,173681
0,-120,1992,3,"JPN",4,29842
-15,-115,1992,3,"JPN",103,718106
-10,-115,1992,3,"JPN",163,1407154
-5,-115,1992,3,"JPN",31,94680
-15,-110,1992,3,"JPN",126,1054613
-10,-110,1992,3,"JPN",179,1518224
-5,-110,1992,3,"JPN",54,312798
0,-110,1992,3,"JPN",0,5111
5,-110,1992,3,"JPN",0,2555
-15,-105,1992,3,"JPN",130,625496
-10,-105,1992,3,"JPN",97,1095839
-5,-105,1992,3,"JPN",28,328196
-15,-100,1992,3,"JPN",1,5389
-10,-100,1992,3,"JPN",10,70617
-5,-100,1992,3,"JPN",14,189968
0,-100,1992,3,"JPN",1,10308
-5,-95,1992,3,"JPN",14,127593
0,-95,1992,3,"JPN",0,2570
-5,-90,1992,3,"JPN",6,56857
0,-90,1992,3,"JPN",2,55471
-20,-85,1992,3,"JPN",74,139023
-10,-85,1992,3,"JPN",0,2464
-5,-85,1992,3,"JPN",13,103532
0,-85,1992,3,"JPN",4,127543
-20,-80,1992,3,"JPN",443,471781
-10,-150,1993,3,"JPN",1,2742
-5,-150,1993,3,"JPN",171,313332
0,-150,1993,3,"JPN",7,39672
5,-150,1993,3,"JPN",28,226314
10,-150,1993,3,"JPN",0,13757
25,-150,1993,3,"JPN",50,83412
30,-150,1993,3,"JPN",48,41040
-10,-145,1993,3,"JPN",39,25308
-5,-145,1993,3,"JPN",354,638188
0,-145,1993,3,"JPN",22,119905
5,-145,1993,3,"JPN",3,24550
10,-145,1993,3,"JPN",0,2797
25,-145,1993,3,"JPN",26,44100
30,-145,1993,3,"JPN",3,2880
-10,-140,1993,3,"JPN",123,547841
-5,-140,1993,3,"JPN",502,982367
0,-140,1993,3,"JPN",187,785577
5,-140,1993,3,"JPN",19,198613
25,-140,1993,3,"JPN",24,76800
-15,-135,1993,3,"JPN",1,7070
-10,-135,1993,3,"JPN",146,775583
-5,-135,1993,3,"JPN",297,639938
0,-135,1993,3,"JPN",263,1015452
5,-135,1993,3,"JPN",26,404040
-15,-130,1993,3,"JPN",14,63830
-10,-130,1993,3,"JPN",82,643886
-5,-130,1993,3,"JPN",135,292271
0,-130,1993,3,"JPN",68,369314
5,-130,1993,3,"JPN",16,93966
-15,-125,1993,3,"JPN",14,83619
-10,-125,1993,3,"JPN",102,769331
-5,-125,1993,3,"JPN",20,61006
0,-125,1993,3,"JPN",59,312329
5,-125,1993,3,"JPN",2,21029
-15,-120,1993,3,"JPN",13,155080
-10,-120,1993,3,"JPN",105,992084
-5,-120,1993,3,"JPN",39,117634
0,-120,1993,3,"JPN",3,49744
5,-120,1993,3,"JPN",0,2525
-15,-115,1993,3,"JPN",1,25375
-10,-115,1993,3,"JPN",51,230550
-5,-115,1993,3,"JPN",7,16306
-15,-110,1993,3,"JPN",47,252523
-10,-110,1993,3,"JPN",74,358124
-5,-110,1993,3,"JPN",0,5260
-15,-105,1993,3,"JPN",68,251580
-10,-105,1993,3,"JPN",57,175742
-5,-105,1993,3,"JPN",1,2511
-15,-100,1993,3,"JPN",0,2730
-10,-100,1993,3,"JPN",1,8351
-5,-100,1993,3,"JPN",83,128500
0,-100,1993,3,"JPN",1,7922
-5,-95,1993,3,"JPN",48,91986
-30,-90,1993,3,"JPN",12,51200
-5,-90,1993,3,"JPN",3,71225
0,-90,1993,3,"JPN",2,10544
-35,-85,1993,3,"JPN",0,2000
-30,-85,1993,3,"JPN",9,14400
-25,-85,1993,3,"JPN",68,94980
-20,-85,1993,3,"JPN",42,126518
-15,-85,1993,3,"JPN",1,20612
-10,-85,1993,3,"JPN",16,86409
-5,-85,1993,3,"JPN",143,481257
0,-85,1993,3,"JPN",1,32380
-35,-80,1993,3,"JPN",3,2000
-20,-80,1993,3,"JPN",210,467988
-15,-80,1993,3,"JPN",1,3255
-25,-75,1993,3,"JPN",2,8400
-5,-150,1994,3,"JPN",12,17121
0,-150,1994,3,"JPN",68,443404
5,-150,1994,3,"JPN",10,67033
10,-150,1994,3,"JPN",2,37347
20,-150,1994,3,"JPN",8,197959
-10,-145,1994,3,"JPN",1,2820
-5,-145,1994,3,"JPN",117,353632
0,-145,1994,3,"JPN",41,107612
5,-145,1994,3,"JPN",0,3108
10,-145,1994,3,"JPN",0,5832
30,-145,1994,3,"JPN",78,63741
-45,-140,1994,3,"JPN",0,7560
-10,-140,1994,3,"JPN",36,226915
-5,-140,1994,3,"JPN",53,263232
0,-140,1994,3,"JPN",0,2693
30,-140,1994,3,"JPN",6,5255
-15,-135,1994,3,"JPN",49,191863
-10,-135,1994,3,"JPN",244,1398977
-5,-135,1994,3,"JPN",44,114018
0,-135,1994,3,"JPN",8,13467
20,-135,1994,3,"JPN",2,9861
-15,-130,1994,3,"JPN",87,342275
-10,-130,1994,3,"JPN",238,1561357
-5,-130,1994,3,"JPN",37,86427
0,-130,1994,3,"JPN",6,34962
-15,-125,1994,3,"JPN",10,83009
-10,-125,1994,3,"JPN",146,988182
-5,-125,1994,3,"JPN",28,72000
0,-125,1994,3,"JPN",1,24102
5,-125,1994,3,"JPN",2,16344
-15,-120,1994,3,"JPN",7,52520
-10,-120,1994,3,"JPN",147,1220226
-5,-120,1994,3,"JPN",79,131554
0,-120,1994,3,"JPN",0,13559
-15,-115,1994,3,"JPN",20,212369
-10,-115,1994,3,"JPN",312,1524672
-5,-115,1994,3,"JPN",20,77909
-15,-110,1994,3,"JPN",33,270997
-10,-110,1994,3,"JPN",207,1368880
-5,-110,1994,3,"JPN",0,2693
-15,-105,1994,3,"JPN",25,86590
-10,-105,1994,3,"JPN",29,179201
-5,-105,1994,3,"JPN",1,95147
-10,-100,1994,3,"JPN",0,5525
-5,-100,1994,3,"JPN",3,98681
-5,-95,1994,3,"JPN",6,16759
-5,-90,1994,3,"JPN",7,49507
0,-90,1994,3,"JPN",15,144677
-20,-85,1994,3,"JPN",235,228099
-15,-85,1994,3,"JPN",45,88346
-5,-85,1994,3,"JPN",22,269208
0,-85,1994,3,"JPN",45,465639
-20,-80,1994,3,"JPN",19,51408
-10,-150,1995,3,"JPN",0,7862
-5,-150,1995,3,"JPN",28,22839
0,-150,1995,3,"JPN",27,74397
5,-150,1995,3,"JPN",17,54854
15,-150,1995,3,"JPN",0,10483
20,-150,1995,3,"JPN",5,90635
25,-150,1995,3,"JPN",22,103590
30,-150,1995,3,"JPN",25,52388
-10,-145,1995,3,"JPN",0,4531
-5,-145,1995,3,"JPN",74,156934
0,-145,1995,3,"JPN",73,217638
5,-145,1995,3,"JPN",7,68774
-10,-140,1995,3,"JPN",60,265662
-5,-140,1995,3,"JPN",185,351115
0,-140,1995,3,"JPN",35,143929
5,-140,1995,3,"JPN",11,64523
-15,-135,1995,3,"JPN",7,45933
-10,-135,1995,3,"JPN",71,433299
-5,-135,1995,3,"JPN",146,344093
0,-135,1995,3,"JPN",19,104135
5,-135,1995,3,"JPN",14,125870
-15,-130,1995,3,"JPN",11,120384
-10,-130,1995,3,"JPN",81,596695
-5,-130,1995,3,"JPN",48,127707
0,-130,1995,3,"JPN",2,25583
5,-130,1995,3,"JPN",4,26689
-15,-125,1995,3,"JPN",18,85225
-10,-125,1995,3,"JPN",119,907355
-5,-125,1995,3,"JPN",12,38324
0,-125,1995,3,"JPN",21,56766
5,-125,1995,3,"JPN",10,19413
-15,-120,1995,3,"JPN",3,55821
-10,-120,1995,3,"JPN",92,866442
-5,-120,1995,3,"JPN",12,31847
0,-120,1995,3,"JPN",11,31347
5,-120,1995,3,"JPN",4,16687
-15,-115,1995,3,"JPN",11,77567
-10,-115,1995,3,"JPN",71,450293
-5,-115,1995,3,"JPN",0,7013
5,-115,1995,3,"JPN",0,7068
-15,-110,1995,3,"JPN",41,184582
-10,-110,1995,3,"JPN",96,592499
5,-110,1995,3,"JPN",0,6998
-15,-105,1995,3,"JPN",54,181962
-10,-105,1995,3,"JPN",42,214460
-5,-105,1995,3,"JPN",0,66495
0,-105,1995,3,"JPN",0,4784
-15,-100,1995,3,"JPN",21,45067
-10,-100,1995,3,"JPN",37,53279
-5,-100,1995,3,"JPN",366,876988
0,-100,1995,3,"JPN",101,174577
-5,-95,1995,3,"JPN",673,430255
0,-95,1995,3,"JPN",82,173045
-5,-90,1995,3,"JPN",12,131969
0,-90,1995,3,"JPN",9,244252
-25,-85,1995,3,"JPN",34,114736
-20,-85,1995,3,"JPN",0,2683
-5,-85,1995,3,"JPN",10,186592
0,-85,1995,3,"JPN",9,227576
-20,-80,1995,3,"JPN",6,15373
-5,-150,1996,3,"JPN",4,33790
0,-150,1996,3,"JPN",63,128056
5,-150,1996,3,"JPN",15,49481
20,-150,1996,3,"JPN",1,6120
25,-150,1996,3,"JPN",16,64714
30,-150,1996,3,"JPN",87,105097
-10,-145,1996,3,"JPN",4,5303
-5,-145,1996,3,"JPN",89,254413
0,-145,1996,3,"JPN",63,228177
5,-145,1996,3,"JPN",14,88182
25,-145,1996,3,"JPN",3,6300
30,-145,1996,3,"JPN",138,172353
-10,-140,1996,3,"JPN",156,247841
-5,-140,1996,3,"JPN",181,285278
0,-140,1996,3,"JPN",158,447044
5,-140,1996,3,"JPN",14,212271
30,-140,1996,3,"JPN",43,90384
-10,-135,1996,3,"JPN",250,768345
-5,-135,1996,3,"JPN",123,329208
0,-135,1996,3,"JPN",67,208546
5,-135,1996,3,"JPN",2,106515
-15,-130,1996,3,"JPN",28,77873
-10,-130,1996,3,"JPN",125,577501
-5,-130,1996,3,"JPN",163,235812
0,-130,1996,3,"JPN",8,34685
5,-130,1996,3,"JPN",5,22323
-15,-125,1996,3,"JPN",2,57396
-10,-125,1996,3,"JPN",175,809261
-5,-125,1996,3,"JPN",18,56370
0,-125,1996,3,"JPN",6,11408
-15,-120,1996,3,"JPN",9,124082
-10,-120,1996,3,"JPN",129,727446
-5,-120,1996,3,"JPN",0,2407
0,-120,1996,3,"JPN",2,5528
-15,-115,1996,3,"JPN",18,162580
-10,-115,1996,3,"JPN",86,410838
-5,-115,1996,3,"JPN",5,27274
-15,-110,1996,3,"JPN",9,74555
-10,-110,1996,3,"JPN",37,226908
-15,-105,1996,3,"JPN",8,38157
-10,-105,1996,3,"JPN",15,134450
-15,-100,1996,3,"JPN",9,13636
-5,-100,1996,3,"JPN",2,7098
0,-100,1996,3,"JPN",13,59269
-5,-95,1996,3,"JPN",220,135879
0,-95,1996,3,"JPN",342,302814
-15,-90,1996,3,"JPN",2,2731
-5,-90,1996,3,"JPN",1,17513
0,-90,1996,3,"JPN",2,27025
-25,-85,1996,3,"JPN",2,182989
-20,-85,1996,3,"JPN",30,55776
-15,-85,1996,3,"JPN",1,2731
-5,-85,1996,3,"JPN",56,480627
0,-85,1996,3,"JPN",5,60437
-20,-80,1996,3,"JPN",36,68976
-10,-150,1997,3,"JPN",14,41931
-5,-150,1997,3,"JPN",49,106788
0,-150,1997,3,"JPN",53,215177
5,-150,1997,3,"JPN",24,152245
25,-150,1997,3,"JPN",3,3960
30,-150,1997,3,"JPN",30,61920
-10,-145,1997,3,"JPN",8,29487
-5,-145,1997,3,"JPN",515,622148
0,-145,1997,3,"JPN",148,285103
5,-145,1997,3,"JPN",2,7363
30,-145,1997,3,"JPN",14,52920
-10,-140,1997,3,"JPN",56,116208
-5,-140,1997,3,"JPN",188,219370
0,-140,1997,3,"JPN",29,60007
5,-140,1997,3,"JPN",0,15229
30,-140,1997,3,"JPN",5,17100
-10,-135,1997,3,"JPN",98,219480
-5,-135,1997,3,"JPN",79,137925
0,-135,1997,3,"JPN",44,93893
5,-135,1997,3,"JPN",0,2165
-15,-130,1997,3,"JPN",9,24694
-10,-130,1997,3,"JPN",119,390284
-5,-130,1997,3,"JPN",86,168285
0,-130,1997,3,"JPN",92,202267
-15,-125,1997,3,"JPN",2,30114
-10,-125,1997,3,"JPN",118,548914
-5,-125,1997,3,"JPN",29,47081
0,-125,1997,3,"JPN",22,65757
5,-125,1997,3,"JPN",2,2062
-15,-120,1997,3,"JPN",30,268887
-10,-120,1997,3,"JPN",145,761304
-5,-120,1997,3,"JPN",3,9248
0,-120,1997,3,"JPN",12,13609
-15,-115,1997,3,"JPN",36,259546
-10,-115,1997,3,"JPN",221,1191707
-15,-110,1997,3,"JPN",116,617919
-10,-110,1997,3,"JPN",16,73076
